Date,Last,Open,Max,Min,Vol_K,Var_%
2011-03-24,115.72,115.38,115.92,114.5,165.37,0.15
2011-03-23,115.55,115.9,116.4,115.07,133.35,-0.13
2011-03-22,115.7,114.98,116.09,114.15,149.46,0.64
2011-03-21,114.96,114.75,116.22,114.6,161.34,0.9
2011-03-18,113.93,115.5,117.29,113.07,235.37,-0.84
2011-03-17,114.9,110.24,115.5,109.45,184.24,3.87
2011-03-16,110.62,108.25,111.76,107.35,23.23,1.94
2011-03-15,108.52,113.82,113.82,107.88,101.15,-4.53
2011-03-14,113.67,113.6,114.18,111.16,125.65,-0.15
2011-03-11,113.84,115.01,115.68,112.25,165.97,-1.38
2011-03-10,115.43,116.12,116.55,113.52,201.42,-0.44
2011-03-09,115.94,112.95,116.18,112.16,191.32,2.55
2011-03-08,113.06,114.8,115.29,112.13,227.05,-1.72
2011-03-07,115.04,116.12,118.5,114.5,205.26,-0.8
2011-03-04,115.97,114.85,116.49,114.79,167.59,1.03
2011-03-03,114.79,116.65,116.9,113.09,213.74,-1.34
2011-03-02,116.35,116.2,117.81,114.53,208.29,0.81
2011-03-01,115.42,111.9,116.76,111.8,194.43,3.24
2011-02-28,111.8,112.5,114.5,111.25,172.91,-0.3
2011-02-25,112.14,111.4,113.91,110.52,178.32,0.7
2011-02-24,111.36,111.98,119.79,109.6,305.89,0.1
2011-02-23,111.25,106.1,112.46,105.97,258.62,5.17
2011-02-22,105.78,107.9,108.57,105.56,248.65,0.04
2011-02-21,105.74,102.96,108.7,102.93,128.96,3.14
2011-02-18,102.52,102.97,103.5,100.73,209.58,-0.07
2011-02-17,102.59,104.16,104.3,102.37,210.88,-1.15
2011-02-16,103.78,101.75,104.52,101.73,208.42,2.11
2011-02-15,101.64,103.11,104.04,101.3,184.71,-1.4
2011-02-14,103.08,101.13,104.3,100.91,191.74,1.63
2011-02-11,101.43,101.56,102.03,100.43,18.9,0.56
2011-02-10,100.87,101.95,102.88,100.48,130.45,-0.93
2011-02-09,101.82,100.34,102.25,100.03,136.43,1.9
2011-02-08,99.92,99.3,100.42,97.51,202.99,0.68
2011-02-07,99.25,99.83,100.9,98.77,193.65,-0.58
2011-02-04,99.83,101.86,102.48,99.48,173.53,-1.9
2011-02-03,101.76,102.62,103.37,101.41,162.56,-0.57
2011-02-02,102.34,101.7,102.59,101.29,182.25,0.59
2011-02-01,101.74,101.01,102.08,100.19,181.78,0.72
2011-01-31,101.01,99.61,101.73,98.5,197.71,1.6
2011-01-28,99.42,97.44,99.74,97.14,234.92,2.08
2011-01-27,97.39,98.15,98.95,97.15,201.58,-0.53
2011-01-26,97.91,95.39,98.34,95.29,205.11,2.79
2011-01-25,95.25,96.39,96.68,94.75,229.71,-1.41
2011-01-24,96.61,97.59,98.17,96.23,193.78,-1.01
2011-01-21,97.6,96.34,97.86,96.26,161.78,1.06
2011-01-20,96.58,97.88,98.14,95.43,218.2,-1.61
2011-01-19,98.16,97.75,98.6,97.55,181.44,0.37
2011-01-18,97.8,97.4,98.37,96.6,203.4,0.38
2011-01-17,97.43,98.33,98.75,97.4,85.29,-1.27
2011-01-14,98.68,98.44,99.2,97.74,20.65,0.63
2011-01-13,98.06,98.22,98.67,97.3,96.06,-0.06
2011-01-12,98.12,97.64,98.85,97.28,158.64,0.52
2011-01-11,97.61,95.63,97.82,95.08,160.42,2.0
2011-01-10,95.7,93.8,95.88,93.6,165.99,2.54
2011-01-07,93.33,94.38,94.58,92.59,165.97,-1.26
2011-01-06,94.52,95.7,96.12,94.01,217.45,-1.03
2011-01-05,95.5,93.35,95.86,92.37,212.4,2.11
2011-01-04,93.53,94.92,95.74,92.58,184.63,-1.38
2011-01-03,94.84,94.75,96.17,94.5,82.67,0.09
2010-12-31,94.75,92.87,95.2,92.18,71.72,1.78
2010-12-30,93.09,94.18,94.42,92.34,110.4,-1.12
2010-12-29,94.14,94.34,94.38,93.62,78.32,-0.25
2010-12-28,94.38,93.9,94.42,93.66,35.35,0.56
2010-12-27,93.85,93.76,94.52,93.08,38.03,0.09
2010-12-24,93.77,94.45,94.74,93.18,23.32,-0.51
2010-12-23,94.25,93.8,94.54,93.28,96.2,0.64
2010-12-22,93.65,93.48,93.94,93.25,109.91,0.48
2010-12-21,93.2,92.7,93.5,92.35,107.66,0.5
2010-12-20,92.74,91.65,92.9,91.02,106.86,1.17
2010-12-17,91.67,91.89,92.39,90.9,125.78,-0.04
2010-12-16,91.71,92.04,92.29,91.66,20.78,-0.53
2010-12-15,92.2,90.98,92.42,90.34,111.13,1.09
2010-12-14,91.21,91.05,91.73,90.68,119.1,0.02
2010-12-13,91.19,90.65,92.3,90.33,128.04,0.78
2010-12-10,90.48,91.06,91.57,89.86,121.14,-0.56
2010-12-09,90.99,91.27,91.64,90.27,131.08,0.24
2010-12-08,90.77,90.85,91.74,90.15,170.41,-0.68
2010-12-07,91.39,90.97,92.86,90.71,202.01,-0.07
2010-12-06,91.45,91.46,92.03,90.86,142.25,0.03
2010-12-03,91.42,90.47,91.85,90.1,195.91,0.8
2010-12-02,90.69,88.81,90.84,88.41,185.73,2.05
2010-12-01,88.87,85.71,89.02,85.41,180.27,3.43
2010-11-30,85.92,87.55,87.55,85.43,172.89,-1.63
2010-11-29,87.34,85.5,87.55,85.5,176.88,2.06
2010-11-26,85.58,85.89,85.95,84.75,114.25,-0.6
2010-11-25,86.1,85.83,86.5,85.4,65.18,0.3
2010-11-24,85.84,83.3,86.25,83.3,183.97,3.11
2010-11-23,83.25,83.75,84.0,82.43,181.85,-0.85
2010-11-22,83.96,84.34,85.45,83.11,148.05,-0.45
2010-11-19,84.34,85.2,86.15,83.87,207.66,-0.83
2010-11-18,85.05,83.5,85.5,83.5,183.98,2.13
2010-11-17,83.28,84.7,85.06,82.96,215.57,-1.71
2010-11-16,84.73,86.5,86.71,84.5,198.21,-2.27
2010-11-15,86.7,86.44,87.37,86.35,28.41,0.42
2010-11-12,86.34,88.69,88.74,85.76,160.87,-2.78
2010-11-11,88.81,89.16,89.7,88.62,165.06,-0.17
2010-11-10,88.96,88.05,89.32,87.73,182.37,0.71
2010-11-09,88.33,88.01,89.02,87.17,200.88,-0.15
2010-11-08,88.46,88.3,88.72,87.3,127.02,0.4
2010-11-05,88.11,88.28,88.8,87.31,130.63,0.13
2010-11-04,88.0,86.75,88.29,86.63,150.41,1.88
2010-11-03,86.38,85.88,86.89,85.24,195.89,1.14
2010-11-02,85.41,84.62,85.89,84.53,176.79,0.93
2010-11-01,84.62,83.13,85.54,82.82,212.0,1.77
2010-10-29,83.15,83.47,83.59,82.21,197.77,-0.53
2010-10-28,83.59,83.35,83.85,82.97,167.93,0.43
2010-10-27,83.23,83.59,83.67,81.85,187.59,-0.51
2010-10-26,83.66,83.3,83.89,82.96,153.05,0.14
2010-10-25,83.54,83.15,84.2,82.7,199.14,0.7
2010-10-22,82.96,82.05,83.25,81.83,141.97,1.38
2010-10-21,81.83,83.69,83.88,81.45,208.82,-2.12
2010-10-20,83.6,80.92,83.7,80.75,212.2,3.08
2010-10-19,81.1,84.36,84.45,80.76,245.99,-3.88
2010-10-18,84.37,83.05,84.5,81.53,182.88,2.33
2010-10-15,82.45,84.02,84.5,81.95,222.42,-2.46
2010-10-14,84.53,84.75,85.46,83.84,27.96,-0.13
2010-10-13,84.64,83.46,84.98,83.46,107.29,1.37
2010-10-12,83.5,83.41,84.0,82.48,143.2,-0.26
2010-10-11,83.72,84.33,84.68,83.3,108.24,-0.37
2010-10-08,84.03,83.03,84.59,81.86,169.16,0.72
2010-10-07,83.43,85.3,86.02,82.93,216.16,-1.92
2010-10-06,85.06,84.78,85.88,84.26,155.27,0.26
2010-10-05,84.84,83.19,84.93,82.93,153.86,1.87
2010-10-04,83.28,83.81,84.41,82.9,141.04,-0.56
2010-10-01,83.75,82.21,83.81,82.21,153.49,1.75
2010-09-30,82.31,80.79,82.4,80.41,173.95,1.91
2010-09-29,80.77,78.88,80.93,78.34,187.73,2.62
2010-09-28,78.71,78.33,79.53,77.74,175.7,0.18
2010-09-27,78.57,79.01,79.2,77.6,146.39,-0.38
2010-09-24,78.87,78.0,79.4,77.69,143.2,0.97
2010-09-23,78.11,77.93,78.48,76.75,169.29,0.21
2010-09-22,77.95,78.2,78.84,77.5,157.46,-0.6
2010-09-21,78.42,79.25,80.0,78.0,161.03,-1.13
2010-09-20,79.32,78.2,79.92,77.63,145.67,1.42
2010-09-17,78.21,78.46,79.47,77.25,155.05,-0.34
2010-09-16,78.48,79.13,79.64,77.87,161.82,-0.54
2010-09-15,78.91,79.12,79.15,78.18,17.66,-0.32
2010-09-14,79.16,78.93,79.9,78.47,91.97,0.16
2010-09-13,79.03,78.23,79.41,78.13,113.94,1.11
2010-09-10,78.16,77.41,78.39,77.05,134.04,0.89
2010-09-09,77.47,78.33,78.82,77.0,143.97,-0.9
2010-09-08,78.17,77.7,78.85,76.78,204.52,0.55
2010-09-07,77.74,76.99,78.32,75.56,205.67,1.13
2010-09-06,76.87,76.62,77.18,76.18,62.9,0.26
2010-09-03,76.67,76.71,77.46,75.33,164.46,-0.34
2010-09-02,76.93,76.18,77.14,75.21,167.83,0.76
2010-09-01,76.35,74.46,76.76,74.42,159.77,2.29
2010-08-31,74.64,76.1,76.8,74.24,192.77,-2.56
2010-08-30,76.6,76.65,77.05,75.91,74.83,-0.07
2010-08-27,76.65,74.81,76.93,74.39,188.04,2.17
2010-08-26,75.02,73.73,75.55,73.38,181.36,2.1
2010-08-25,73.48,72.33,73.9,71.75,189.41,1.52
2010-08-24,72.38,73.31,73.66,72.1,191.92,-1.68
2010-08-23,73.62,74.46,74.9,73.25,132.87,-0.86
2010-08-20,74.26,75.3,75.77,74.0,120.71,-1.38
2010-08-19,75.3,76.3,77.17,75.0,146.84,-1.53
2010-08-18,76.47,76.77,76.86,75.3,173.57,-0.6
2010-08-17,76.93,75.31,77.69,75.31,167.82,2.78
2010-08-16,74.85,75.12,75.75,74.53,22.08,-0.35
2010-08-13,75.11,75.68,76.43,74.67,123.24,-0.54
2010-08-12,75.52,77.1,77.56,75.25,170.68,-2.73
2010-08-11,77.64,79.49,79.62,76.92,142.0,-2.46
2010-08-10,79.6,81.0,81.13,78.5,181.38,-1.72
2010-08-09,80.99,80.49,81.38,80.26,105.32,1.04
2010-08-06,80.16,81.61,82.17,79.56,145.82,-1.78
2010-08-05,81.61,82.2,82.28,81.05,119.31,-0.72
2010-08-04,82.2,82.52,82.86,81.6,163.17,-0.58
2010-08-03,82.68,81.05,82.8,80.64,197.73,2.3
2010-08-02,80.82,78.11,81.2,78.1,152.06,3.38
2010-07-30,78.18,77.42,78.31,76.2,156.38,0.76
2010-07-29,77.59,75.98,78.16,75.6,209.06,2.01
2010-07-28,76.06,75.86,76.4,74.8,159.86,-0.09
2010-07-27,76.13,77.45,78.25,75.48,167.48,-1.77
2010-07-26,77.5,77.45,77.91,76.54,98.28,0.06
2010-07-23,77.45,77.66,78.1,76.92,119.51,-0.48
2010-07-22,77.82,75.44,77.92,74.91,167.71,3.25
2010-07-21,75.37,76.33,77.2,75.06,150.6,-1.12
2010-07-20,76.22,75.8,76.5,74.75,150.78,0.79
2010-07-19,75.62,75.13,77.2,74.77,146.29,0.33
2010-07-16,75.37,76.38,76.48,74.64,124.97,-1.08
2010-07-15,76.19,76.24,77.4,75.28,13.6,-0.76
2010-07-14,76.77,76.96,77.79,76.05,70.92,0.16
2010-07-13,76.65,74.49,76.98,73.67,124.02,3.07
2010-07-12,74.37,75.19,75.72,73.85,109.33,-1.39
2010-07-09,75.42,75.08,75.86,74.41,123.29,0.95
2010-07-08,74.71,74.2,75.25,73.71,147.17,1.63
2010-07-07,73.51,71.61,74.32,70.88,148.1,2.88
2010-07-06,71.45,71.47,73.28,70.77,134.11,-0.03
2010-07-05,71.47,71.56,72.28,71.06,46.92,-0.25
2010-07-02,71.65,71.75,72.83,71.21,136.17,-0.95
2010-07-01,72.34,74.65,74.65,71.5,211.21,-3.56
2010-06-30,75.01,74.9,76.25,74.02,207.09,-0.57
2010-06-29,75.44,77.75,77.75,74.82,168.85,-2.77
2010-06-28,77.59,78.14,78.66,77.06,114.96,-0.68
2010-06-25,78.12,76.42,78.5,75.72,158.18,2.16
2010-06-24,76.47,76.03,76.7,75.4,146.53,0.26
2010-06-23,76.27,77.99,78.18,75.54,164.56,-2.27
2010-06-22,78.04,78.76,79.12,77.56,123.0,-0.99
2010-06-21,78.82,78.49,79.86,77.73,149.05,0.77
2010-06-18,78.22,78.46,78.86,77.25,119.76,-0.58
2010-06-17,78.68,78.1,79.1,77.64,179.2,0.69
2010-06-16,78.14,77.19,78.56,76.6,162.55,2.55
2010-06-15,76.2,75.11,76.34,74.79,24.51,1.33
2010-06-14,75.2,74.51,76.33,74.44,183.18,1.14
2010-06-11,74.35,75.38,75.72,73.6,154.98,-1.25
2010-06-10,75.29,73.92,75.88,73.68,160.43,1.37
2010-06-09,74.27,72.5,74.75,72.01,142.45,2.72
2010-06-08,72.3,71.51,72.7,71.26,154.49,0.25
2010-06-07,72.12,71.55,72.95,70.5,140.83,0.04
2010-06-04,72.09,75.25,76.55,71.48,177.34,-4.4
2010-06-03,75.41,74.5,75.58,73.79,171.23,2.25
2010-06-02,73.75,72.32,74.63,71.97,176.17,1.43
2010-06-01,72.71,74.82,75.39,71.51,203.03,-2.6
2010-05-31,74.65,74.02,74.72,74.02,14.78,0.85
2010-05-28,74.02,74.7,75.74,73.28,142.58,-0.86
2010-05-27,74.66,71.14,74.95,71.08,169.29,4.07
2010-05-26,71.74,70.55,72.08,69.69,168.44,3.15
2010-05-25,69.55,70.92,70.95,68.15,192.34,-2.28
2010-05-24,71.17,71.8,72.26,70.89,137.7,-0.71
2010-05-21,71.68,70.83,72.8,70.56,183.16,-0.22
2010-05-20,71.84,73.75,74.23,70.2,243.99,-2.51
2010-05-19,73.69,74.05,74.5,72.72,224.49,-0.99
2010-05-18,74.43,75.77,76.6,74.01,216.55,-0.89
2010-05-17,75.1,78.05,78.47,74.75,200.85,-2.7
2010-05-14,77.18,79.73,80.0,76.8,27.81,-3.66
2010-05-13,80.11,81.18,81.68,79.7,120.46,-1.34
2010-05-12,81.2,80.2,81.72,79.93,120.96,0.88
2010-05-11,80.49,80.22,81.0,78.91,153.99,0.46
2010-05-10,80.12,78.9,81.76,78.89,173.96,2.36
2010-05-07,78.27,79.87,80.65,77.58,230.38,-1.95
2010-05-06,79.83,82.65,82.98,77.51,231.81,-3.37
2010-05-05,82.61,85.2,85.95,82.13,224.32,-3.57
2010-05-04,85.67,88.76,89.05,85.16,194.51,-3.68
2010-05-03,88.94,87.44,89.58,87.16,94.35,1.72
2010-04-30,87.44,87.09,87.72,86.75,162.74,0.62
2010-04-29,86.9,86.24,87.66,85.88,157.01,0.86
2010-04-28,86.16,85.29,86.3,84.88,187.87,0.44
2010-04-27,85.78,86.83,87.15,85.2,189.6,-1.21
2010-04-26,86.83,87.27,87.75,86.46,125.03,-0.48
2010-04-23,87.25,85.5,87.33,85.21,150.14,1.84
2010-04-22,85.67,85.68,86.3,84.15,220.27,-0.04
2010-04-21,85.7,85.17,86.16,84.59,207.89,1.06
2010-04-20,84.8,84.51,85.5,84.48,164.02,0.68
2010-04-19,84.23,85.74,85.74,83.25,200.19,-2.05
2010-04-16,85.99,87.48,87.57,85.12,190.54,-1.35
2010-04-15,87.17,86.28,87.58,86.1,18.9,1.18
2010-04-14,86.15,84.68,86.64,84.49,101.21,1.69
2010-04-13,84.72,84.66,85.0,83.51,121.59,-0.06
2010-04-12,84.77,84.87,85.74,84.48,139.42,-0.07
2010-04-09,84.83,85.18,85.94,83.95,154.82,0.02
2010-04-08,84.81,85.35,85.55,84.2,157.32,-0.91
2010-04-07,85.59,85.97,86.47,85.16,152.66,-0.65
2010-04-06,86.15,85.9,86.63,85.35,119.37,0.31
2010-04-05,85.88,84.47,86.09,84.05,61.25,2.23
2010-04-01,84.01,82.44,84.5,82.22,132.42,1.58
2010-03-31,82.7,81.14,82.82,81.1,152.05,1.75
2010-03-30,81.28,81.32,81.78,80.71,139.99,0.14
2010-03-29,81.17,79.48,81.9,79.48,137.93,2.37
2010-03-26,79.29,79.36,80.68,78.77,159.17,-0.4
2010-03-25,79.61,79.43,80.46,79.2,167.68,-0.01
2010-03-24,79.62,80.37,80.37,78.9,174.44,-1.34
2010-03-23,80.7,80.74,81.17,79.85,147.44,0.2
2010-03-22,80.54,79.61,80.8,78.0,159.63,0.83
2010-03-19,79.88,81.42,81.42,79.2,170.94,-1.96
2010-03-18,81.48,81.9,81.9,80.9,142.55,-0.59
2010-03-17,81.96,80.92,82.08,80.53,160.97,3.72
2010-03-16,79.02,77.6,79.86,77.25,17.22,1.45
2010-03-15,77.89,79.09,79.53,77.27,77.79,-1.89
2010-03-12,79.39,80.41,81.29,78.7,111.58,-1.11
2010-03-11,80.28,80.25,80.67,79.65,137.06,-0.25
2010-03-10,80.48,79.7,81.46,79.22,179.45,0.71
2010-03-09,79.91,80.26,80.4,78.7,130.85,-0.7
2010-03-08,80.47,80.21,80.92,79.45,143.12,0.73
2010-03-05,79.89,78.93,80.53,78.8,153.68,1.72
2010-03-04,78.54,79.32,79.42,78.15,186.73,-0.9
2010-03-03,79.25,78.27,79.58,77.88,174.63,1.37
2010-03-02,78.18,77.05,79.25,76.55,217.31,1.68
2010-03-01,76.89,77.69,78.47,76.21,136.79,-0.9
2010-02-26,77.59,76.45,77.99,75.91,145.25,1.7
2010-02-25,76.29,77.74,78.42,75.29,174.4,-2.31
2010-02-24,78.09,77.35,78.5,76.63,153.14,1.09
2010-02-23,77.25,78.4,78.64,76.57,179.35,-1.73
2010-02-22,78.61,78.44,78.94,77.85,142.73,0.54
2010-02-19,78.19,76.99,78.45,76.45,165.17,0.53
2010-02-18,77.78,75.85,78.0,75.27,186.46,1.98
2010-02-17,76.27,75.75,76.48,75.4,178.8,0.78
2010-02-16,75.68,72.62,76.0,72.55,149.99,4.37
2010-02-15,72.51,73.12,73.15,72.29,48.13,-0.53
2010-02-12,72.9,73.91,74.0,71.65,160.82,-0.21
2010-02-11,73.05,72.8,73.58,72.02,21.16,0.7
2010-02-10,72.54,71.89,73.0,70.83,141.05,0.57
2010-02-09,72.13,69.63,72.47,69.61,178.41,2.88
2010-02-08,70.11,70.36,70.82,69.21,160.46,0.75
2010-02-05,69.59,72.13,72.52,67.87,282.11,-3.52
2010-02-04,72.13,75.9,75.95,71.43,248.42,-4.99
2010-02-03,75.92,75.8,76.99,75.46,229.63,-0.18
2010-02-02,76.06,73.6,76.17,73.0,191.91,4.04
2010-02-01,73.11,71.35,73.65,71.13,150.86,2.31
2010-01-29,71.46,72.2,73.28,71.02,151.21,-0.93
2010-01-28,72.13,72.36,73.11,71.51,159.04,-0.15
2010-01-27,72.24,73.2,73.62,71.28,173.12,-1.43
2010-01-26,73.29,73.69,73.7,72.45,143.56,-0.54
2010-01-25,73.69,72.46,73.8,72.46,144.13,1.18
2010-01-22,72.83,74.4,75.15,72.17,181.08,-2.35
2010-01-21,74.58,76.06,76.82,74.23,176.44,-2.28
2010-01-20,76.32,77.5,77.56,75.7,152.77,-1.69
2010-01-19,77.63,77.23,77.85,75.37,202.06,0.69
2010-01-18,77.1,76.91,77.59,76.39,67.29,-0.01
2010-01-15,77.11,78.35,78.35,76.81,144.8,-0.91
2010-01-14,77.82,78.55,78.98,77.49,22.48,-0.63
2010-01-13,78.31,78.49,79.09,77.04,105.59,-1.25
2010-01-12,79.3,80.55,80.86,78.49,149.36,-2.06
2010-01-11,80.97,81.53,82.45,80.41,137.69,-0.49
2010-01-08,81.37,81.51,82.05,80.59,157.49,-0.17
2010-01-07,81.51,82.0,82.05,81.05,131.28,-0.46
2010-01-06,81.89,80.38,82.21,79.77,157.87,1.61
2010-01-05,80.59,80.29,80.84,79.75,131.75,0.59
2010-01-04,80.12,78.49,80.48,78.34,122.64,2.81
2009-12-31,77.93,78.65,78.94,77.77,56.43,-0.13
2009-12-30,78.03,77.53,78.65,77.51,75.65,0.5
2009-12-29,77.64,77.42,78.03,76.8,68.5,0.41
2009-12-28,77.32,76.3,77.42,76.2,45.92,1.32
2009-12-24,76.31,75.53,76.5,74.71,61.26,1.14
2009-12-23,75.45,73.61,75.66,73.24,113.26,2.71
2009-12-22,73.46,72.99,74.0,71.97,102.34,0.64
2009-12-21,72.99,73.62,74.64,72.48,83.85,-1.03
2009-12-18,73.75,73.2,74.84,72.76,156.21,0.52
2009-12-17,73.37,74.78,74.78,72.35,134.13,-0.24
2009-12-16,73.55,72.29,73.86,72.03,19.33,2.08
2009-12-15,72.05,72.04,72.81,71.57,81.09,0.22
2009-12-14,71.89,71.47,72.37,71.16,90.67,0.01
2009-12-11,71.88,71.85,72.6,71.02,109.28,0.03
2009-12-10,71.86,72.75,73.26,71.15,130.72,-0.73
2009-12-09,72.39,75.47,76.19,72.0,216.4,-3.72
2009-12-08,75.19,76.78,77.02,75.08,142.07,-1.62
2009-12-07,76.43,77.83,78.25,76.28,144.24,-1.41
2009-12-04,77.52,77.59,79.8,76.94,177.56,-1.07
2009-12-03,78.36,78.09,78.95,77.41,151.56,0.62
2009-12-02,77.88,79.34,79.67,77.48,150.41,-1.85
2009-12-01,79.35,78.42,79.91,78.25,147.91,1.12
2009-11-30,78.47,77.46,79.3,76.4,164.0,1.67
2009-11-27,77.18,77.18,77.37,73.7,159.39,0.25
2009-11-26,76.99,78.31,78.31,76.95,63.36,-1.85
2009-11-25,78.44,76.6,78.63,76.31,164.22,2.59
2009-11-24,76.46,77.46,77.84,76.01,190.78,-1.29
2009-11-23,77.46,77.55,79.58,77.12,151.34,0.34
2009-11-20,77.2,77.93,78.15,76.5,130.14,-0.57
2009-11-19,77.64,79.4,79.79,77.2,154.69,-2.3
2009-11-18,79.47,79.45,80.14,78.67,141.24,0.63
2009-11-17,78.97,78.8,79.56,78.02,125.36,0.27
2009-11-16,78.76,76.79,79.27,76.57,142.38,4.25
2009-11-13,75.55,75.73,76.92,75.03,16.46,-0.62
2009-11-12,76.02,77.95,78.26,75.63,133.14,-2.48
2009-11-11,77.95,77.7,78.62,77.07,131.12,0.58
2009-11-10,77.5,77.5,78.92,76.36,144.84,-0.35
2009-11-09,77.77,76.26,78.52,76.26,133.92,2.5
2009-11-06,75.87,78.29,78.81,75.25,174.37,-2.72
2009-11-05,77.99,78.31,78.95,77.8,132.48,-1.14
2009-11-04,78.89,77.79,79.45,77.67,148.88,1.0
2009-11-03,78.11,76.55,78.32,75.08,165.68,2.04
2009-11-02,76.55,75.24,77.08,74.98,153.81,1.8
2009-10-30,75.2,78.19,78.23,75.09,162.91,-3.64
2009-10-29,78.04,75.72,78.63,75.57,159.44,2.87
2009-10-28,75.86,78.0,78.1,75.62,150.38,-2.64
2009-10-27,77.92,77.23,78.45,76.42,166.28,0.85
2009-10-26,77.26,78.49,80.1,76.62,146.75,-2.1
2009-10-23,78.92,79.73,80.15,78.05,131.05,-0.74
2009-10-22,79.51,79.41,79.93,78.3,130.33,-0.23
2009-10-21,79.69,76.92,80.26,76.04,179.34,3.17
2009-10-20,77.24,77.72,78.18,76.45,144.63,-0.68
2009-10-19,77.77,77.09,77.87,76.51,118.85,1.01
2009-10-16,76.99,76.6,77.22,75.39,128.57,3.41
2009-10-15,74.45,73.4,74.65,72.84,15.07,1.85
2009-10-14,73.1,72.75,73.45,72.32,102.06,0.97
2009-10-13,72.4,71.13,72.83,70.84,119.86,1.46
2009-10-12,71.36,70.29,72.02,70.29,112.41,1.94
2009-10-09,70.0,69.35,70.56,68.85,127.86,0.33
2009-10-08,69.77,67.4,70.49,67.07,166.6,3.82
2009-10-07,67.2,69.12,69.45,66.65,141.29,-1.98
2009-10-06,68.56,68.11,69.74,67.66,122.91,0.76
2009-10-05,68.04,67.45,68.69,65.9,130.13,-0.04
2009-10-02,68.07,68.65,68.74,66.74,127.7,-1.62
2009-10-01,69.19,68.92,69.79,67.61,151.68,0.17
2009-09-30,69.07,65.35,69.34,65.0,174.47,5.47
2009-09-29,65.49,65.93,66.0,64.66,111.26,-0.08
2009-09-28,65.54,65.42,66.29,64.49,98.63,0.66
2009-09-25,65.11,64.81,65.85,64.08,132.66,0.45
2009-09-24,64.82,67.56,67.98,64.58,195.59,-4.66
2009-09-23,67.99,70.39,70.48,67.3,161.41,-3.6
